id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado,motivo_rechazo
11929,,306,50,2,5,113.79,,,"monto_asegurado_error,fecha_formato_invalido"
11930,,105,75,7,5,820.58,151.02,54059.76,fecha_formato_invalido
11931,,3822,66,5,3,1916.08,-,382156.17,fecha_formato_invalido
11932,,386,27,12,12,,"56,71",26042.87,fecha_formato_invalido
11933,,853,20,1,8,1668.72,-,,"monto_asegurado_error,fecha_formato_invalido"
11934,,1651,51,3,11,277.05,59.10,,"monto_asegurado_error,fecha_formato_invalido"
11935,,482,30,3,5,1.68103,264.36,228.83301,fecha_formato_invalido
11936,,1114,12,8,8,, 135.13 ,165.06545,fecha_formato_invalido
11937,,308,8,11,8,39831.0,45.59,74601.86,fecha_formato_invalido
11938,,2624,53,8,8,1632.38,271.65,264.66648,fecha_formato_invalido
11939,,942,44,3,1,124.66,21.19,20252.19,fecha_formato_invalido
11940,,1262,10,9,8,471.61,-,72272.86,fecha_formato_invalido
11941,,1759,51,3,8,89530.0, 191.28 ,175.72038,fecha_formato_invalido
11942,,1371,37,14,7,683.4,161.32,,"monto_asegurado_error,fecha_formato_invalido"
11944,,2213,69,13,5,-1.08201,54.83,194019.33,fecha_formato_invalido
11945,,1053,50,5,10,65700.0,"80,82",43895.04,fecha_formato_invalido
11946,,2758,42,3,8,366.78,,,"monto_asegurado_error,fecha_formato_invalido"
11947,,909,75,4,2,,131.46,220.57871,fecha_formato_invalido
11949,,1867,26,8,1,, 105.31 ,72.05125,fecha_formato_invalido
11950,,2252,43,5,6,1.9717,232.78,275081.63,fecha_formato_invalido
11952,,922,70,4,1,1054.92,,79556.39,fecha_formato_invalido
11953,,2972,6,3,6,229.78,"28,29",37005.73,fecha_formato_invalido
11954,,784,61,13,6,115.98, 6.95 ,3622.35,fecha_formato_invalido
11955,,763,27,3,9,1033.9,236.35,109550.31,fecha_formato_invalido
11956,,1200,9,7,9,1000.29, 127.65 ,43499.1,fecha_formato_invalido
11959,,1282,36,8,11,965.94, 172.51 ,70.02121,fecha_formato_invalido
11963,,908,57,9,5,20400.0,23.39,8972.0,fecha_formato_invalido
11964,,450,66,2,12,1854.24,"123,03",160012.42,fecha_formato_invalido
11965,,1218,19,2,11,1734.55, 227.89 ,318.83063,fecha_formato_invalido
11970,,1127,78,15,3,1752.16,"365,60",71833.95,fecha_formato_invalido
11971,,1391,72,5,11,,,152059.21,fecha_formato_invalido
11972,,2223,115,10,5,242.28,,,"monto_asegurado_error,fecha_formato_invalido"
11973,,2315,43,9,6,-1026.1, 100.64 ,178926.59,fecha_formato_invalido
11974,,2759,80,14,4,,110.60,56.71267,fecha_formato_invalido
11975,,2156,48,2,9,1001.97,158.15,,"monto_asegurado_error,fecha_formato_invalido"
11976,,633,35,1,11,705.38,-,76.32624,fecha_formato_invalido
11977,2025-04-24,1891,41,2,6,97807.0, 107.66 ,,monto_asegurado_error
11978,,2726,20,11,11,191.78, 41.08 ,37.90471,fecha_formato_invalido
11979,,927,11,15,10,, 100.59 ,240548.11,fecha_formato_invalido
11980,,1698,21,9,4,315.09,47.94,,"monto_asegurado_error,fecha_formato_invalido"
11981,,1021,76,3,9,,-,60090.4,fecha_formato_invalido
11982,,1873,69,6,10,36655.0,,72376.86,fecha_formato_invalido
11986,,986,47,15,12,1544.77,,39.71452,fecha_formato_invalido
11988,,2815,59,2,3,842.12,"60,32",,"monto_asegurado_error,fecha_formato_invalido"
11989,,2662,10,9,8,115.91,"19,38",4653.92,fecha_formato_invalido
11990,,1729,62,8,5,1096.06, 114.56 ,127490.94,fecha_formato_invalido
11991,,951,66,4,6,1.03828,"151,56",96.70731,fecha_formato_invalido
11992,,115,5,14,6,754.34,148.39,17704.73,fecha_formato_invalido
11993,,563,41,12,11,1311.8,"142,97",,"monto_asegurado_error,fecha_formato_invalido"
11995,,2294,48,4,5,1.74503,129.70,241368.8,fecha_formato_invalido
11996,,1386,26,11,10,,,40193.42,fecha_formato_invalido
11998,,406,58,8,11,29729.0,60.41,33.08739,fecha_formato_invalido
11999,,835,77,13,12,37499.0,-,74645.6,fecha_formato_invalido
12000,,1795,79,9,12,284.32,46.97,27.12241,fecha_formato_invalido
12001,,2372,47,15,4,970.77,89.79,119685.2,fecha_formato_invalido
12002,,507,40,12,11,900.19, 59.26 ,106.91739,fecha_formato_invalido
12003,,357,3,5,11,1253.91,"119,46",,"monto_asegurado_error,fecha_formato_invalido"
12004,,2772,5,4,8,55594.0,"63,17",56.21947,fecha_formato_invalido
12005,,1394,59,3,9,1.13297, 89.37 ,,"monto_asegurado_error,fecha_formato_invalido"
12006,,385,57,3,10,348.66,27.38,59115.03,fecha_formato_invalido
12007,,1537,6,9,9,1359.3,,132379.33,fecha_formato_invalido
12009,,667,52,6,6,1464.15,,35729.72,fecha_formato_invalido
12010,,197,32,14,6,1.6007,85.10,85052.04,fecha_formato_invalido
12011,,2982,59,1,9,454.16,112.24,,"monto_asegurado_error,fecha_formato_invalido"
12012,,1543,40,11,1,31158.0,,8776.07,fecha_formato_invalido
12013,,594,70,3,3,792.89,,63.91759,fecha_formato_invalido
12014,,2961,53,12,8,38020.0,74.38,25398.51,fecha_formato_invalido
12015,,394,55,11,2,1217.41,,137.39368,fecha_formato_invalido
12017,,2813,2,2,1,71741.0,45.11,27448.22,fecha_formato_invalido
12018,,2872,63,9,11,,209.18,,"monto_asegurado_error,fecha_formato_invalido"
12019,,1073,36,5,7,1356.24,,31.0853,fecha_formato_invalido
12020,,2649,8,1,10,1944.69, 135.25 ,354916.17,fecha_formato_invalido
12022,,1925,65,3,12,98681.0,"232,05",102.33056,fecha_formato_invalido
12023,,2028,51,8,9,1901.47,"462,36",,"monto_asegurado_error,fecha_formato_invalido"
12024,,491,48,7,9,54050.0,85.73,,"monto_asegurado_error,fecha_formato_invalido"
12025,,2780,6,15,11,,71.66,,"monto_asegurado_error,fecha_formato_invalido"
12026,,1060,23,6,5,812.56, 48.82 ,155.48215,fecha_formato_invalido
12027,,1476,14,13,10,1629.26,,164839.26,fecha_formato_invalido
12028,,244,69,12,5,,97.13,23635.93,fecha_formato_invalido
12029,,2446,16,12,1,0.0,277.74,,"monto_asegurado_error,fecha_formato_invalido"
12030,,689,14,10,9,1286.65,-,,"monto_asegurado_error,fecha_formato_invalido"
12031,,360,75,2,8,, 35.67 ,21.10497,fecha_formato_invalido
12032,,1605,24,6,3,1667.98,396.49,220.22186,fecha_formato_invalido
12033,,1464,36,7,12,1107.2,100.05,76662.69,fecha_formato_invalido
12035,,1748,80,12,6,1003.86, 149.35 ,188.07441,fecha_formato_invalido
12036,,2522,67,3,5,67908.0,115.16,75019.97,fecha_formato_invalido
12037,,1000,60,7,5,,184.68,151.93483,fecha_formato_invalido
12038,,150,56,2,3,1.01124,-,155255.87,fecha_formato_invalido
12039,,2001,42,2,3,576.37,85.48,107858.83,fecha_formato_invalido
12040,,1603,68,7,5,125.42, 17.51 ,12643.6,fecha_formato_invalido
12042,,1843,54,10,10,704.89, 101.22 ,16680.64,fecha_formato_invalido
12044,,1257,24,5,12,1.15847,269.41,193019.51,fecha_formato_invalido
12045,,2873,59,10,8,1857.28,386.79,319833.52,fecha_formato_invalido
12046,,2931,59,3,7,1164.25, 143.23 ,132281.9,fecha_formato_invalido
12047,,2808,69,6,7,50.88,"6,72",3.52942,fecha_formato_invalido
12048,,315,63,10,2,25068.0, 23.10 ,44869.15,fecha_formato_invalido
12049,,1893,68,15,1,, 36.28 ,34972.66,fecha_formato_invalido
12050,,1697,52,14,5,1158.56,"258,79",,"monto_asegurado_error,fecha_formato_invalido"
12052,,2676,69,13,4,51692.0,98.91,79.00689,fecha_formato_invalido
12053,,2204,60,2,7,,222.05,68868.09,fecha_formato_invalido
12054,,1468,4,3,10,1145.73,,212.27379,fecha_formato_invalido
12055,,1841,45,4,1,1333.67,,68296.96,fecha_formato_invalido
12056,,1735,36,10,12,800.99,"43,20",148600.22,fecha_formato_invalido
12058,,44,4,5,10,, 14.25 ,3.23979,fecha_formato_invalido
12060,,709,51,5,1,1155.43, 83.18 ,115.48848,fecha_formato_invalido
12061,,2286,62,3,10,,,250.14033,fecha_formato_invalido
12062,,305,59,4,5,658.31,"96,90",73905.38,fecha_formato_invalido
12063,,1601,25,15,9,1263.01,118.46,,"monto_asegurado_error,fecha_formato_invalido"
12064,,485,25,14,2,1246.47,85.63,141.80622,fecha_formato_invalido
12065,,1035,55,13,10,676.37,"162,23",,"monto_asegurado_error,fecha_formato_invalido"
12066,,505,38,12,1,1081.06,120.53,92.47235,fecha_formato_invalido
12067,,1196,19,12,3,1190.81,291.70,,"monto_asegurado_error,fecha_formato_invalido"
12068,,2026,63,2,2,1560.47,"240,26",284167.53,fecha_formato_invalido
12069,,1078,76,2,10,,210.11,79.41051,fecha_formato_invalido
12070,,1955,59,12,10,78787.0,"51,10",,"monto_asegurado_error,fecha_formato_invalido"
12071,,86,62,3,9,1199.04,"271,91",107746.47,fecha_formato_invalido
12073,,1681,56,12,9,1798.12,153.97,328892.14,fecha_formato_invalido
12075,,2592,77,3,4,1617.24,110.98,237.04725,fecha_formato_invalido
12076,,177,6,14,5,848.69,162.72,34977.3,fecha_formato_invalido
12077,2025-01-10,1560,51,6,5,1.94353,,,monto_asegurado_error
12078,,1227,68,6,10,81369.0,150.38,59.05952,fecha_formato_invalido
12079,,2700,63,1,1,83588.0,107.87,130878.09,fecha_formato_invalido
12080,,738,39,6,6,84991.0, 152.36 ,46596.41,fecha_formato_invalido
12081,,1166,66,5,1,1608.65, 279.72 ,180062.5,fecha_formato_invalido
12082,,2008,24,1,9,1752.37,333.83,62.6899,fecha_formato_invalido
12083,,2296,11,1,12,1861.42,-,120.50627,fecha_formato_invalido
12085,,178,60,15,5,1825.16,,170.25547,fecha_formato_invalido
12086,2025-07-08,1956,76,9,4,, 203.03 ,,monto_asegurado_error
12087,,1254,13,3,7,325.56,51.34,36.49879,fecha_formato_invalido
12088,,2307,69,2,4,633.98,"124,62",18747.7,fecha_formato_invalido
12089,,1950,25,1,4,1.83988, 161.61 ,311204.36,fecha_formato_invalido
12090,,1789,6,15,4,21671.0,"27,98",38.30357,fecha_formato_invalido
12091,,2755,4,13,7,1730.89,-,180648.82,fecha_formato_invalido
12092,,476,2,13,11,1104.17, 200.52 ,,"monto_asegurado_error,fecha_formato_invalido"
12093,,72,59,5,5,1771.41,"251,58",87258.23,fecha_formato_invalido
12094,,722,51,12,1,1784.12,427.18,37.47706,fecha_formato_invalido
12095,,1784,70,3,4,73124.0, 146.38 ,69761.4,fecha_formato_invalido
12096,,1705,56,13,2,156.94, 27.24 ,18.87974,fecha_formato_invalido
12097,2025-10-15,1138,50,15,4,1.17359,-,,monto_asegurado_error
12099,,2454,56,13,10,1.55859, 384.03 ,46820.26,fecha_formato_invalido
12100,,1015,21,10,10,1.58062,"130,75",104283.03,fecha_formato_invalido
12101,,2774,35,3,2,1132.02,149.26,159.78042,fecha_formato_invalido
12102,,1264,25,9,12,686.0,"146,50",27855.73,fecha_formato_invalido
12103,,595,36,3,5,, 158.66 ,134888.28,fecha_formato_invalido
12104,,2844,48,14,6,1822.24,106.19,151587.69,fecha_formato_invalido
12105,,346,32,3,5,1992.92,246.28,356850.95,fecha_formato_invalido
12106,,616,21,8,2,495.88,95.20,17449.01,fecha_formato_invalido
12107,,2039,50,12,8,,167.39,137.55758,fecha_formato_invalido
12108,,587,21,2,11,177.28,-,32.43042,fecha_formato_invalido
12109,,2391,64,13,9,,"50,80",104.10243,fecha_formato_invalido
12110,,537,65,12,7,1.07635,"228,26",210647.43,fecha_formato_invalido
12111,,2117,69,14,7,,"33,66",53171.48,fecha_formato_invalido
12112,,2809,19,15,12,906.68, 63.40 ,154.00675,fecha_formato_invalido
12113,,1889,8,12,3,1268.64,"167,49",95220.64,fecha_formato_invalido
12114,,952,68,11,7,1.28251,,135225.79,fecha_formato_invalido
12115,,2383,46,10,3,1797.02,257.43,196618.67,fecha_formato_invalido
12116,,2781,96,7,12,,,239.77055,fecha_formato_invalido
12117,,2354,71,2,7,1510.68,105.06,297494.83,fecha_formato_invalido
12118,,211,70,9,4,154.17,"26,89",16.85656,fecha_formato_invalido
12119,,2896,46,8,12,1673.89,389.04,148608.52,fecha_formato_invalido
12120,,540,37,15,3,620.7, 52.92 ,67.50831,fecha_formato_invalido
12121,,1750,41,1,8,85245.0,141.52,,"monto_asegurado_error,fecha_formato_invalido"
12122,,2111,4,10,9,,"22,70",,"monto_asegurado_error,fecha_formato_invalido"
12123,2025-09-30,92,19,13,10,53478.0,97.32,,monto_asegurado_error
12124,,1477,72,10,6,248.55,,9171.22,fecha_formato_invalido
12125,,2899,74,12,1,97319.0,111.47,,"monto_asegurado_error,fecha_formato_invalido"
12130,,876,66,8,4,1838.83,"292,60",275536.51,fecha_formato_invalido
12131,,2717,65,12,10,981.78,-,34.5201,fecha_formato_invalido
12132,,1497,64,5,6,1.93274,,97558.31,fecha_formato_invalido
12133,,1763,24,8,9,719.82,,,"monto_asegurado_error,fecha_formato_invalido"
12134,,898,46,10,3,589.97, 101.05 ,58.34247,fecha_formato_invalido
12135,,1170,58,3,8,760.59,"64,86",59948.45,fecha_formato_invalido
12136,2025-01-26,1406,58,15,4,355.72,"64,44",,monto_asegurado_error
12137,,1361,65,5,9,361.69,,56608.66,fecha_formato_invalido
12138,2025-01-24,2561,73,3,8,1114.35,68.05,,monto_asegurado_error
12139,,1047,35,13,7,, 86.98 ,31229.9,fecha_formato_invalido
12140,,1375,1,12,10,432.53,99.58,64.97014,fecha_formato_invalido
12141,,939,40,12,10,299.23,,,"monto_asegurado_error,fecha_formato_invalido"
12142,,56,22,11,2,148.41,15.07,10463.95,fecha_formato_invalido
12143,,2087,6,1,2,1.33198,"167,02",44494.93,fecha_formato_invalido
12144,,2950,42,12,1,,,67079.78,fecha_formato_invalido
12145,,1148,18,12,3,346.33, 19.48 ,,"monto_asegurado_error,fecha_formato_invalido"
12146,,1335,32,7,12,,"386,86",152000.09,fecha_formato_invalido
12147,,2752,39,15,1,1651.05,255.88,,"monto_asegurado_error,fecha_formato_invalido"
12149,,3544,36,10,8,102.59, 17.83 ,8453.67,fecha_formato_invalido
12150,,2180,34,15,4,96866.0, 72.74 ,49520.58,fecha_formato_invalido
12151,,246,70,5,8,280.54,,,"monto_asegurado_error,fecha_formato_invalido"
12152,,2249,8,12,10,1118.81,128.20,96.16791,fecha_formato_invalido
12153,,757,7,9,3,950.28,99.66,36578.81,fecha_formato_invalido
12154,,1059,31,14,5,1486.7,"335,59",,"monto_asegurado_error,fecha_formato_invalido"
12155,,2111,53,12,6,,395.77,,"monto_asegurado_error,fecha_formato_invalido"
12156,,3866,56,2,7,1.85548,"3.017,92",148006.97,fecha_formato_invalido
12157,,1976,66,4,10,1422.18,-,281192.41,fecha_formato_invalido
12158,,1927,43,6,6,653.32,"119,28",,"monto_asegurado_error,fecha_formato_invalido"
12160,,3666,6,2,2,655.76, 128.10 ,39968.17,fecha_formato_invalido
12161,,1262,62,15,3,786.12,"88,52",92693.87,fecha_formato_invalido
12163,,1667,53,3,1,, 34.74 ,72475.29,fecha_formato_invalido
12164,,1984,79,3,6,1237.23,68.29,161095.55,fecha_formato_invalido
12165,,702,19,6,6,656.1, 60.23 ,39990.52,fecha_formato_invalido
12166,,2154,80,15,11,,,20.27952,fecha_formato_invalido
12167,,1306,12,12,10,, 210.34 ,139076.21,fecha_formato_invalido
12169,,759,21,12,1,926.43,73.34,136286.98,fecha_formato_invalido
12170,,1391,75,6,2,34629.0,,43226.99,fecha_formato_invalido
12171,,694,48,5,6,1365.65, 115.30 ,167442.37,fecha_formato_invalido
12173,,2660,33,15,8,976.09,215.21,123608.59,fecha_formato_invalido
12174,,797,51,15,12,1353.19,,105788.47,fecha_formato_invalido
12175,,988,13,15,8,1516.49,100.37,165.33714,fecha_formato_invalido
12176,,1713,29,6,9,158.35,26.28,21984.95,fecha_formato_invalido
12177,,2583,40,15,6,292.79,"67,39",30585.72,fecha_formato_invalido
12178,,1193,55,15,8,1533.2,,146897.24,fecha_formato_invalido
12179,,710,79,2,11,857.99,44.37,165685.99,fecha_formato_invalido
12180,,1786,35,10,8,933.97, 227.56 ,128387.88,fecha_formato_invalido
12181,,3592,19,8,4,1454.73,,,"monto_asegurado_error,fecha_formato_invalido"
12183,,1010,29,5,4,,"39,46",29238.77,fecha_formato_invalido
12184,,472,31,13,7,1989.7,217.19,236.74594,fecha_formato_invalido
12185,,25,24,5,12,,259.45,72.77771,fecha_formato_invalido
12186,,2707,13,10,1,1095.11,-,59794.85,fecha_formato_invalido
12187,,532,66,8,2,-1.15258,,131.99837,fecha_formato_invalido
12188,,750,80,5,11,1419.17,95.64,173729.96,fecha_formato_invalido
12189,2025-08-17,80,51,13,1,615.65, 76.76 ,,monto_asegurado_error
12190,,1529,70,13,5,1533.08,"377,01",245052.98,fecha_formato_invalido
12191,,2735,80,3,1,977.51,-,104799.57,fecha_formato_invalido
12192,,1028,11,4,9,487.02,47.07,78246.04,fecha_formato_invalido
12193,,2333,74,15,7,1.5033, 189.08 ,236322.75,fecha_formato_invalido
12194,,2261,23,7,12,897.25, 136.66 ,71.73981,fecha_formato_invalido
12195,,2472,6,5,2,,"393,23",,"monto_asegurado_error,fecha_formato_invalido"
12196,,1074,35,5,11,1310.86,320.85,204.50666,fecha_formato_invalido
12198,,880,54,9,1,76.41,,3.70018,fecha_formato_invalido
12199,,1716,48,12,2,, 316.92 ,63030.56,fecha_formato_invalido
12200,,2990,61,11,9,945.06,140.29,,"monto_asegurado_error,fecha_formato_invalido"
12201,,1000,57,12,11,745.46, 138.27 ,17178.12,fecha_formato_invalido
12202,,1563,13,14,7,68.37, 5.08 ,4.76531,fecha_formato_invalido
12203,,1106,64,15,6,,137.99,268.91374,fecha_formato_invalido
12204,,325,46,10,9,, 315.83 ,,"monto_asegurado_error,fecha_formato_invalido"
12206,,2129,102,5,11,1102.82,134.40,162712.01,fecha_formato_invalido
12208,2025-12-14,2918,38,5,4,,-,,monto_asegurado_error
12209,,727,25,7,10,1591.08,291.93,310456.99,fecha_formato_invalido
12210,,118,15,12,12,1578.57,"386,83",46771.29,fecha_formato_invalido
12212,,1198,41,5,12,1999.68,488.92,85.04361,fecha_formato_invalido
12213,,1393,56,9,2,,72.49,56174.82,fecha_formato_invalido
12215,,45,64,1,3,,"35,13",,"monto_asegurado_error,fecha_formato_invalido"
12216,,2044,19,1,2,1952.94,,,"monto_asegurado_error,fecha_formato_invalido"
12217,,1015,73,6,1,,150.15,50316.31,fecha_formato_invalido
12218,,1261,5,6,4,,,100.81278,fecha_formato_invalido
12220,,1498,51,12,3,376.92,-,10.82701,fecha_formato_invalido
12221,,264,12,7,7,897.3,73.56,90795.08,fecha_formato_invalido
12222,,715,57,2,11,1.24142,,126487.42,fecha_formato_invalido
12223,,207,7,11,9,966.85, 162.73 ,115308.18,fecha_formato_invalido
12225,,447,62,15,7,,181.52,55239.37,fecha_formato_invalido
12226,,2108,70,10,4,1957.7, 451.08 ,49.60541,fecha_formato_invalido
12227,,1602,47,1,2,,"124,77",109702.77,fecha_formato_invalido
12228,,2726,25,11,11,,113.80,45452.56,fecha_formato_invalido
12229,,2852,48,5,4,1844.85, 95.10 ,95697.68,fecha_formato_invalido
12230,,1575,63,14,11,,"194,87",144966.65,fecha_formato_invalido
12231,,2684,61,2,8,,-,3.70892,fecha_formato_invalido
12233,,2791,6,13,10,1904.25,,342025.5,fecha_formato_invalido
12234,,1101,7,14,6,546.67, 128.01 ,61556.27,fecha_formato_invalido
12235,,413,11,1,4,1816.05, 156.87 ,287154.74,fecha_formato_invalido
12236,,2675,80,10,12,1285.75,"228,55",126511.24,fecha_formato_invalido
12237,,1008,23,4,3,,372.50,295383.17,fecha_formato_invalido
12238,2025-08-31,1253,46,4,4,251.59, 50.15 ,,monto_asegurado_error
12240,,2297,34,15,9,1.8211,258.33,132795.42,fecha_formato_invalido
12241,,560,5,5,11,601.17, 42.99 ,59.33334,fecha_formato_invalido
12242,,910,75,4,7,,201.61,266.70736,fecha_formato_invalido
12243,,357,14,13,6,1172.87,,167631.01,fecha_formato_invalido
12244,,1241,45,14,6,33393.0,,14136.89,fecha_formato_invalido
12246,,1531,38,2,1,, 354.87 ,210508.4,fecha_formato_invalido
12248,,1917,78,9,1,750.74,"108,49",102.32002,fecha_formato_invalido
12249,,1493,67,9,6,1.95505,130.76,372.23011,fecha_formato_invalido
12250,,985,11,13,11,1888.94,"365,58",115.96111,fecha_formato_invalido
12251,,2683,21,15,6,574.32,100.26,53.21116,fecha_formato_invalido
12252,,2874,32,10,2,104.39,-,13696.84,fecha_formato_invalido
12253,,2098,22,15,7,,17.10,31506.79,fecha_formato_invalido
12254,,1726,120,8,9,1381.98,97.72,,"monto_asegurado_error,fecha_formato_invalido"
12255,,405,42,2,7,0.0,"235,86",175652.3,fecha_formato_invalido
12257,,876,2,2,6,1543.11,"142,11",266963.49,fecha_formato_invalido
12258,,2353,31,11,12,496.13,"657,97",15668.79,fecha_formato_invalido
12259,,580,13,9,8,1648.75,332.15,,"monto_asegurado_error,fecha_formato_invalido"
12261,,2276,5,14,6,,246.52,81826.64,fecha_formato_invalido
12262,,2371,118,10,6,498.99,-,52414.05,fecha_formato_invalido
12263,,1055,58,5,9,1401.55, 193.78 ,,"monto_asegurado_error,fecha_formato_invalido"
12264,,2681,16,15,9,796.32, 154.76 ,67257.54,fecha_formato_invalido
12265,,1048,4,6,1,1490.82,,253126.66,fecha_formato_invalido
12266,,772,48,2,7,1486.18,"161,54",80.39254,fecha_formato_invalido
12267,,1278,31,8,6,, 149.36 ,187812.61,fecha_formato_invalido
12268,,2260,108,4,3,13907.0,34.38,,"monto_asegurado_error,fecha_formato_invalido"
12269,,2756,74,5,8,,269.10,230.20371,fecha_formato_invalido
12270,,1421,36,5,5,47481.0, 112.75 ,67.56798,fecha_formato_invalido
12271,,112,25,3,4,94522.0,194.01,48916.75,fecha_formato_invalido
12272,,1221,35,1,7,1047.91,228.22,51757.55,fecha_formato_invalido
12273,,72,51,12,10,1.01805, 66.06 ,42420.57,fecha_formato_invalido
12274,,3900,33,12,5,1159.09,65.99,91.62935,fecha_formato_invalido
12275,,2665,55,14,5,311.19, 46.97 ,9253.85,fecha_formato_invalido
12277,,2724,29,6,8,1807.98,405.76,146924.22,fecha_formato_invalido
12278,,1868,14,3,5,1849.62,163.85,316.90594,fecha_formato_invalido
12279,,1035,110,8,4,351.86,,31.89178,fecha_formato_invalido
12280,,738,68,15,9,, 47.85 ,26124.01,fecha_formato_invalido
12282,,2584,11,6,6,277.54,"55,20",41195.33,fecha_formato_invalido
12283,,1559,8,10,5,880.26,"49,93",99988.67,fecha_formato_invalido
12285,,1037,13,15,5,177.58,"38,87",11534.07,fecha_formato_invalido
12286,,630,23,1,8,1062.8,198.16,,"monto_asegurado_error,fecha_formato_invalido"
12287,,1762,48,11,10,113.15, 25.37 ,11527.78,fecha_formato_invalido
12288,2025-05-24,2830,62,8,12,184.14,45.74,,monto_asegurado_error
12289,2025-12-09,1407,8,15,2,, 214.59 ,,monto_asegurado_error
12290,,1498,32,11,1,83318.0,84.15,,"monto_asegurado_error,fecha_formato_invalido"
12291,,2390,31,14,10,937.67, 56.29 ,57.61334,fecha_formato_invalido
12292,,597,71,14,6,251.27,61.54,33289.79,fecha_formato_invalido
12293,,1532,53,5,12,, 413.74 ,133.66026,fecha_formato_invalido
12294,,136,93,11,5,, 121.75 ,33985.66,fecha_formato_invalido
12296,,563,8,6,2,,,10028.75,fecha_formato_invalido
12297,,2946,28,14,2,1.64837,-,,"monto_asegurado_error,fecha_formato_invalido"
